OrderNumber,CustomerID,ProductNr,StoreID,Date,StoreType,Price
23895182,72-723-529-356,F-019-1998,Store_2396,2022-04-09,Online Store,100.99
23895182,72-723-529-356,N-259-2014,Store_2396,2022-04-09,Online Store,104.99
23895182,72-723-529-356,Q-199-1991,Store_2396,2022-04-09,Online Store,74.99
23895183,72-723-529-356,N-283-2001,Store_2423,2022-10-22,Onsite Store,22.99
23895183,72-723-529-356,Z-058-2003,Store_2423,2022-10-22,Onsite Store,28.59
23895183,72-723-529-356,N-139-1989,Store_2423,2022-10-22,Onsite Store,103.99
23895183,72-723-529-356,W-088-2018,Store_2423,2022-10-22,Onsite Store,82.59
23895183,72-723-529-356,Z-064-1987,Store_2423,2022-10-22,Onsite Store,52.99
23895183,72-723-529-356,V-211-2003,Store_2423,2022-10-22,Onsite Store,83.99
23895184,72-723-529-356,B-256-1996,Store_2449,2022-09-13,Onsite Store,86.99
23895184,72-723-529-356,F-286-2003,Store_2449,2022-09-13,Onsite Store,75.59
23895184,72-723-529-356,H-214-2009,Store_2449,2022-09-13,Onsite Store,94.59
23895185,72-723-529-356,Z-214-1985,Store_2427,2022-11-28,Onsite Store,89.99
23895185,72-723-529-356,V-283-2004,Store_2427,2022-11-28,Onsite Store,141.59
23895185,72-723-529-356,N-022-2011,Store_2427,2022-11-28,Onsite Store,52.59
23895185,72-723-529-356,H-067-1985,Store_2427,2022-11-28,Onsite Store,77.99
23895185,72-723-529-356,A-205-2018,Store_2427,2022-11-28,Onsite Store,43.99
23895185,72-723-529-356,Z-265-2018,Store_2427,2022-11-28,Onsite Store,90.99
23895185,72-723-529-356,Z-262-2007,Store_2427,2022-11-28,Onsite Store,56.99
23895186,72-723-529-356,W-265-1983,Store_2427,2022-12-16,Onsite Store,86.59
23895186,72-723-529-356,A-187-1999,Store_2427,2022-12-16,Onsite Store,105.99
23895186,72-723-529-356,H-070-1980,Store_2427,2022-12-16,Onsite Store,87.99
23895186,72-723-529-356,N-085-1992,Store_2427,2022-12-16,Onsite Store,119.59
23895186,72-723-529-356,G-043-1996,Store_2427,2022-12-16,Onsite Store,40.59
23895186,72-723-529-356,F-154-2018,Store_2427,2022-12-16,Onsite Store,28.99
23895187,48-484-318-274,H-166-1980,Store_2457,2022-02-08,Onsite Store,58.99
23895187,48-484-318-274,A-292-2002,Store_2457,2022-02-08,Onsite Store,70.99
23895187,48-484-318-274,I-028-1984,Store_2457,2022-02-08,Onsite Store,76.99
23895187,48-484-318-274,W-184-1998,Store_2457,2022-02-08,Onsite Store,30.99
23895187,48-484-318-274,B-100-1992,Store_2457,2022-02-08,Onsite Store,86.99
23895187,48-484-318-274,V-073-2002,Store_2457,2022-02-08,Onsite Store,56.59
23895187,48-484-318-274,V-064-2011,Store_2457,2022-02-08,Onsite Store,78.59
23895187,48-484-318-274,J-058-1982,Store_2457,2022-02-08,Onsite Store,97.99
23895187,48-484-318-274,G-022-1990,Store_2457,2022-02-08,Onsite Store,86.99
23895187,48-484-318-274,J-100-1988,Store_2457,2022-02-08,Onsite Store,86.99
23895188,48-484-318-274,A-091-1992,Store_2353,2022-03-26,Online Store,49.59
23895188,48-484-318-274,A-034-2016,Store_2353,2022-03-26,Online Store,102.99
23895188,48-484-318-274,F-142-2013,Store_2353,2022-03-26,Online Store,44.59
23895188,48-484-318-274,N-109-1982,Store_2353,2022-03-26,Online Store,64.99
23895189,48-484-318-274,C-205-1986,Store_2474,2022-11-03,Onsite Store,32.99
23895189,48-484-318-274,V-052-1998,Store_2474,2022-11-03,Onsite Store,49.59
23895189,48-484-318-274,G-142-1992,Store_2474,2022-11-03,Onsite Store,89.99
23895189,48-484-318-274,A-166-2016,Store_2474,2022-11-03,Onsite Store,25.99
23895189,48-484-318-274,A-049-2005,Store_2474,2022-11-03,Onsite Store,71.99
23895190,48-484-318-274,C-280-1991,Store_2462,2022-06-29,Onsite Store,93.59
23895190,48-484-318-274,Z-052-1995,Store_2462,2022-06-29,Onsite Store,90.59
23895190,48-484-318-274,B-061-1993,Store_2462,2022-06-29,Onsite Store,86.59
23895190,48-484-318-274,I-115-1994,Store_2462,2022-06-29,Onsite Store,59.59
23895190,48-484-318-274,A-160-2001,Store_2462,2022-06-29,Onsite Store,67.59
23895190,48-484-318-274,J-070-2011,Store_2462,2022-06-29,Onsite Store,69.59
23895190,48-484-318-274,V-256-1984,Store_2462,2022-06-29,Onsite Store,141.59
23895190,48-484-318-274,Z-271-1984,Store_2462,2022-06-29,Onsite Store,64.59
23895190,48-484-318-274,Z-286-1995,Store_2462,2022-06-29,Onsite Store,77.99
23895191,48-484-318-274,G-169-2002,Store_2416,2022-10-25,Onsite Store,44.99
23895191,48-484-318-274,H-298-2014,Store_2416,2022-10-25,Onsite Store,55.59
23895191,48-484-318-274,I-091-1992,Store_2416,2022-10-25,Onsite Store,52.59
23895191,48-484-318-274,I-262-2008,Store_2416,2022-10-25,Onsite Store,68.59
23895192,48-484-318-274,A-097-2016,Store_2448,2022-04-27,Onsite Store,65.59
23895192,48-484-318-274,V-010-2008,Store_2448,2022-04-27,Onsite Store,45.59
23895192,48-484-318-274,N-061-2017,Store_2448,2022-04-27,Onsite Store,105.99
23895192,48-484-318-274,J-121-1981,Store_2448,2022-04-27,Onsite Store,48.59
23895192,48-484-318-274,I-016-1993,Store_2448,2022-04-27,Onsite Store,19.59
23895193,48-484-318-274,J-124-2014,Store_2408,2022-05-22,Onsite Store,24.99
23895193,48-484-318-274,A-037-2008,Store_2408,2022-05-22,Onsite Store,100.59
23895193,48-484-318-274,W-082-2011,Store_2408,2022-05-22,Onsite Store,23.99
23895194,48-484-318-274,J-106-1985,Store_2416,2022-12-16,Onsite Store,38.99
23895194,48-484-318-274,Z-283-1989,Store_2416,2022-12-16,Onsite Store,53.99
23895194,48-484-318-274,C-250-1997,Store_2416,2022-12-16,Onsite Store,50.99
23895194,48-484-318-274,Q-217-1989,Store_2416,2022-12-16,Onsite Store,69.99
23895194,48-484-318-274,G-040-1989,Store_2416,2022-12-16,Onsite Store,30.99
23895194,48-484-318-274,Z-229-1982,Store_2416,2022-12-16,Onsite Store,85.59
23895194,48-484-318-274,C-229-1992,Store_2416,2022-12-16,Onsite Store,78.59
23895194,48-484-318-274,Q-106-2004,Store_2416,2022-12-16,Onsite Store,38.99
23895194,48-484-318-274,N-211-2003,Store_2416,2022-12-16,Onsite Store,47.59
23895194,48-484-318-274,G-076-1999,Store_2416,2022-12-16,Onsite Store,62.99
23895195,48-484-318-274,A-271-2005,Store_2420,2022-06-01,Onsite Store,91.99
23895195,48-484-318-274,Q-025-2001,Store_2420,2022-06-01,Onsite Store,46.59
23895195,48-484-318-274,W-148-1988,Store_2420,2022-06-01,Onsite Store,58.59
23895195,48-484-318-274,F-103-1993,Store_2420,2022-06-01,Onsite Store,65.59
23895196,66-666-371-719,Z-043-1988,Store_2434,2022-10-04,Onsite Store,61.99
23895196,66-666-371-719,B-031-2009,Store_2434,2022-10-04,Onsite Store,60.99
23895196,66-666-371-719,Q-037-1997,Store_2434,2022-10-04,Onsite Store,109.59
23895196,66-666-371-719,Z-298-2014,Store_2434,2022-10-04,Onsite Store,73.59
23895196,66-666-371-719,J-163-2010,Store_2434,2022-10-04,Onsite Store,78.59
23895196,66-666-371-719,H-271-1996,Store_2434,2022-10-04,Onsite Store,100.59
23895197,66-666-371-719,F-097-2018,Store_2392,2022-10-24,Online Store,84.99
23895197,66-666-371-719,G-091-2011,Store_2392,2022-10-24,Online Store,97.59
23895197,66-666-371-719,H-052-1987,Store_2392,2022-10-24,Online Store,120.59
23895198,66-666-371-719,W-094-2006,Store_2390,2022-03-23,Online Store,51.99
23895198,66-666-371-719,Q-217-2015,Store_2390,2022-03-23,Online Store,76.99
23895198,66-666-371-719,N-292-2010,Store_2390,2022-03-23,Online Store,68.59
23895198,66-666-371-719,H-094-2010,Store_2390,2022-03-23,Online Store,74.99
23895198,66-666-371-719,H-271-1983,Store_2390,2022-03-23,Online Store,94.59
23895198,66-666-371-719,F-283-2006,Store_2390,2022-03-23,Online Store,93.99
23895198,66-666-371-719,G-115-1990,Store_2390,2022-03-23,Online Store,120.59
23895199,66-666-371-719,A-049-2014,Store_2373,2022-03-13,Online Store,61.59
23895199,66-666-371-719,J-049-1996,Store_2373,2022-03-13,Online Store,49.99
23895199,66-666-371-719,G-265-1984,Store_2373,2022-03-13,Online Store,20.99
23895199,66-666-371-719,B-082-2000,Store_2373,2022-03-13,Online Store,73.99
23895200,66-666-371-719,V-064-2007,Store_2390,2022-03-27,Online Store,55.99
23895200,66-666-371-719,B-019-1995,Store_2390,2022-03-27,Online Store,35.59
23895200,66-666-371-719,B-013-2018,Store_2390,2022-03-27,Online Store,79.59
23895200,66-666-371-719,A-130-2015,Store_2390,2022-03-27,Online Store,46.99
23895200,66-666-371-719,C-190-1989,Store_2390,2022-03-27,Online Store,17.59
23895200,66-666-371-719,C-154-2012,Store_2390,2022-03-27,Online Store,37.99
23895201,66-666-371-719,Q-163-2016,Store_2413,2022-07-23,Onsite Store,60.59
23895201,66-666-371-719,I-034-2015,Store_2413,2022-07-23,Onsite Store,43.99
23895202,66-666-371-719,G-115-1986,Store_2354,2022-07-16,Online Store,43.99
23895202,66-666-371-719,Z-256-2001,Store_2354,2022-07-16,Online Store,85.99
23895202,66-666-371-719,H-292-2011,Store_2354,2022-07-16,Online Store,23.99
23895203,66-666-371-719,B-097-2005,Store_2430,2022-05-18,Onsite Store,10.99
23895203,66-666-371-719,C-136-1981,Store_2430,2022-05-18,Onsite Store,61.59
23895203,66-666-371-719,B-295-1984,Store_2430,2022-05-18,Onsite Store,69.59
23895204,66-666-371-719,N-055-2015,Store_2457,2022-10-15,Onsite Store,73.59
23895204,66-666-371-719,I-241-2010,Store_2457,2022-10-15,Onsite Store,18.99
23895204,66-666-371-719,A-232-2012,Store_2457,2022-10-15,Onsite Store,62.59
23895204,66-666-371-719,H-100-2009,Store_2457,2022-10-15,Onsite Store,91.99
23895204,66-666-371-719,G-031-1997,Store_2457,2022-10-15,Onsite Store,102.59
23895204,66-666-371-719,J-202-2003,Store_2457,2022-10-15,Onsite Store,46.59
23895204,66-666-371-719,H-238-2013,Store_2457,2022-10-15,Onsite Store,70.59
23895204,66-666-371-719,F-079-2016,Store_2457,2022-10-15,Onsite Store,85.59
23895204,66-666-371-719,N-262-2009,Store_2457,2022-10-15,Onsite Store,60.99
23895204,66-666-371-719,B-181-2006,Store_2457,2022-10-15,Onsite Store,45.99
23895205,26-262-275-824,N-001-1994,Store_2453,2022-05-25,Onsite Store,105.99
23895205,26-262-275-824,N-280-2001,Store_2453,2022-05-25,Onsite Store,7.99
23895205,26-262-275-824,A-241-1988,Store_2453,2022-05-25,Onsite Store,47.99
23895205,26-262-275-824,J-103-2009,Store_2453,2022-05-25,Onsite Store,56.99
23895205,26-262-275-824,C-247-1985,Store_2453,2022-05-25,Onsite Store,57.59
23895205,26-262-275-824,Z-226-1992,Store_2453,2022-05-25,Onsite Store,77.99
23895205,26-262-275-824,Q-295-1981,Store_2453,2022-05-25,Onsite Store,38.59
23895205,26-262-275-824,J-172-1984,Store_2453,2022-05-25,Onsite Store,106.99
23895205,26-262-275-824,F-097-2013,Store_2453,2022-05-25,Onsite Store,81.99
23895205,26-262-275-824,G-181-1999,Store_2453,2022-05-25,Onsite Store,51.99
23895205,26-262-275-824,A-103-2017,Store_2453,2022-05-25,Onsite Store,49.59
23895205,26-262-275-824,A-259-1991,Store_2453,2022-05-25,Onsite Store,56.59
23895206,26-262-275-824,G-184-1987,Store_2371,2022-01-20,Online Store,63.99
23895206,26-262-275-824,Z-211-1985,Store_2371,2022-01-20,Online Store,74.59
23895206,26-262-275-824,I-091-1991,Store_2371,2022-01-20,Online Store,98.99
23895206,26-262-275-824,B-190-2004,Store_2371,2022-01-20,Online Store,65.59
23895206,26-262-275-824,I-175-1985,Store_2371,2022-01-20,Online Store,62.99
23895206,26-262-275-824,F-082-1988,Store_2371,2022-01-20,Online Store,88.99
23895206,26-262-275-824,F-298-1987,Store_2371,2022-01-20,Online Store,55.59
23895207,26-262-275-824,V-025-1988,Store_2351,2022-04-17,Online Store,78.59
23895207,26-262-275-824,B-124-2015,Store_2351,2022-04-17,Online Store,95.59
23895207,26-262-275-824,B-115-1988,Store_2351,2022-04-17,Online Store,16.99
23895207,26-262-275-824,C-079-2011,Store_2351,2022-04-17,Online Store,117.99
23895208,26-262-275-824,N-238-1984,Store_2431,2022-12-18,Onsite Store,94.59
23895208,26-262-275-824,V-265-2002,Store_2431,2022-12-18,Onsite Store,41.59
23895208,26-262-275-824,I-274-1990,Store_2431,2022-12-18,Onsite Store,85.99
23895208,26-262-275-824,I-109-1997,Store_2431,2022-12-18,Onsite Store,58.59
23895208,26-262-275-824,N-103-2000,Store_2431,2022-12-18,Onsite Store,67.59
23895208,26-262-275-824,Z-085-1994,Store_2431,2022-12-18,Onsite Store,90.99
23895208,26-262-275-824,V-094-2017,Store_2431,2022-12-18,Onsite Store,45.99
23895208,26-262-275-824,B-202-2010,Store_2431,2022-12-18,Onsite Store,78.99
23895209,26-262-275-824,N-031-2003,Store_2444,2022-05-12,Onsite Store,96.59
23895209,26-262-275-824,N-202-1980,Store_2444,2022-05-12,Onsite Store,53.59
23895209,26-262-275-824,H-142-1985,Store_2444,2022-05-12,Onsite Store,100.99
23895209,26-262-275-824,B-064-1984,Store_2444,2022-05-12,Onsite Store,76.99
23895210,26-262-275-824,B-028-2002,Store_2351,2022-10-12,Online Store,63.59
23895210,26-262-275-824,F-259-1986,Store_2351,2022-10-12,Online Store,96.59
23895210,26-262-275-824,W-028-1991,Store_2351,2022-10-12,Online Store,80.59
23895210,26-262-275-824,C-142-2005,Store_2351,2022-10-12,Online Store,104.99
23895210,26-262-275-824,V-136-2006,Store_2351,2022-10-12,Online Store,58.99
23895210,26-262-275-824,B-163-2005,Store_2351,2022-10-12,Online Store,71.99
23895211,26-262-275-824,B-004-2010,Store_2412,2022-03-28,Onsite Store,45.59
23895211,26-262-275-824,H-172-1990,Store_2412,2022-03-28,Onsite Store,55.59
23895211,26-262-275-824,A-151-1989,Store_2412,2022-03-28,Onsite Store,87.99
23895211,26-262-275-824,I-223-2002,Store_2412,2022-03-28,Onsite Store,56.59
23895211,26-262-275-824,N-172-1986,Store_2412,2022-03-28,Onsite Store,53.99
23895212,26-262-275-824,F-283-1996,Store_2474,2022-12-08,Onsite Store,63.59
23895212,26-262-275-824,W-085-2013,Store_2474,2022-12-08,Onsite Store,45.99
23895213,26-262-275-824,B-106-1987,Store_2357,2022-12-22,Online Store,27.99
23895213,26-262-275-824,F-175-1998,Store_2357,2022-12-22,Online Store,74.59
23895213,26-262-275-824,F-139-1983,Store_2357,2022-12-22,Online Store,40.59
23895213,26-262-275-824,A-016-1990,Store_2357,2022-12-22,Online Store,36.59
23895213,26-262-275-824,H-061-1991,Store_2357,2022-12-22,Online Store,70.59
23895213,26-262-275-824,C-091-2005,Store_2357,2022-12-22,Online Store,62.59
23895213,26-262-275-824,H-064-1993,Store_2357,2022-12-22,Online Store,84.99
23895213,26-262-275-824,G-100-2008,Store_2357,2022-12-22,Online Store,83.99
23895214,27-271-983-899,B-229-2000,Store_2471,2022-02-08,Onsite Store,52.99
23895214,27-271-983-899,G-208-2000,Store_2471,2022-02-08,Onsite Store,47.59
23895214,27-271-983-899,B-025-2010,Store_2471,2022-02-08,Onsite Store,55.99
23895214,27-271-983-899,H-193-2017,Store_2471,2022-02-08,Onsite Store,102.99
23895214,27-271-983-899,N-223-2009,Store_2471,2022-02-08,Onsite Store,90.99
23895214,27-271-983-899,W-124-1983,Store_2471,2022-02-08,Onsite Store,25.99
23895214,27-271-983-899,W-133-2003,Store_2471,2022-02-08,Onsite Store,96.99
23895215,27-271-983-899,W-028-2002,Store_2385,2022-01-15,Online Store,96.99
23895215,27-271-983-899,V-163-2004,Store_2385,2022-01-15,Online Store,28.59
23895215,27-271-983-899,N-295-2018,Store_2385,2022-01-15,Online Store,111.59
23895215,27-271-983-899,Q-118-1986,Store_2385,2022-01-15,Online Store,56.59
23895215,27-271-983-899,F-226-2007,Store_2385,2022-01-15,Online Store,55.99
23895215,27-271-983-899,H-157-2017,Store_2385,2022-01-15,Online Store,70.99
23895215,27-271-983-899,V-139-1985,Store_2385,2022-01-15,Online Store,67.99
23895215,27-271-983-899,G-184-2014,Store_2385,2022-01-15,Online Store,60.99
23895215,27-271-983-899,B-232-2008,Store_2385,2022-01-15,Online Store,85.59
23895216,27-271-983-899,V-274-1990,Store_2353,2022-10-07,Online Store,65.99
23895216,27-271-983-899,Z-154-1996,Store_2353,2022-10-07,Online Store,40.99
23895216,27-271-983-899,G-202-1989,Store_2353,2022-10-07,Online Store,67.99
23895216,27-271-983-899,N-040-1997,Store_2353,2022-10-07,Online Store,13.59
23895216,27-271-983-899,C-235-2015,Store_2353,2022-10-07,Online Store,60.99
23895216,27-271-983-899,Q-046-2002,Store_2353,2022-10-07,Online Store,52.59
23895216,27-271-983-899,C-019-2016,Store_2353,2022-10-07,Online Store,70.59
23895216,27-271-983-899,G-109-1999,Store_2353,2022-10-07,Online Store,79.99
23895216,27-271-983-899,C-067-1982,Store_2353,2022-10-07,Online Store,16.99
23895216,27-271-983-899,B-283-1993,Store_2353,2022-10-07,Online Store,42.59
23895216,27-271-983-899,W-040-1982,Store_2353,2022-10-07,Online Store,47.99
23895217,27-271-983-899,Z-211-2009,Store_2358,2022-02-06,Online Store,102.59
23895217,27-271-983-899,A-028-2008,Store_2358,2022-02-06,Online Store,69.59
23895217,27-271-983-899,V-103-1993,Store_2358,2022-02-06,Online Store,63.59
23895217,27-271-983-899,A-037-1997,Store_2358,2022-02-06,Online Store,96.59
23895218,27-271-983-899,F-253-2008,Store_2416,2022-04-03,Onsite Store,49.99
23895218,27-271-983-899,I-184-1998,Store_2416,2022-04-03,Onsite Store,30.59
23895219,27-271-983-899,J-283-2009,Store_2364,2022-05-18,Online Store,45.59
23895219,27-271-983-899,Z-295-2003,Store_2364,2022-05-18,Online Store,78.59
23895219,27-271-983-899,A-178-1989,Store_2364,2022-05-18,Online Store,69.99
23895219,27-271-983-899,I-142-1983,Store_2364,2022-05-18,Online Store,66.59
23895219,27-271-983-899,C-193-2001,Store_2364,2022-05-18,Online Store,14.99
23895219,27-271-983-899,J-235-2013,Store_2364,2022-05-18,Online Store,96.59
23895219,27-271-983-899,H-271-2013,Store_2364,2022-05-18,Online Store,56.59
23895219,27-271-983-899,H-073-1980,Store_2364,2022-05-18,Online Store,78.59
23895219,27-271-983-899,I-295-1995,Store_2364,2022-05-18,Online Store,117.99
23895219,27-271-983-899,Z-088-1991,Store_2364,2022-05-18,Online Store,13.99
23895220,27-271-983-899,W-277-2012,Store_2379,2022-09-26,Online Store,87.99
23895220,27-271-983-899,V-034-1986,Store_2379,2022-09-26,Online Store,89.59
23895220,27-271-983-899,I-265-2016,Store_2379,2022-09-26,Online Store,52.99
23895220,27-271-983-899,C-103-2009,Store_2379,2022-09-26,Online Store,55.99
23895220,27-271-983-899,N-214-2002,Store_2379,2022-09-26,Online Store,76.99
23895220,27-271-983-899,N-277-1996,Store_2379,2022-09-26,Online Store,70.59
23895220,27-271-983-899,H-004-1982,Store_2379,2022-09-26,Online Store,68.59
23895220,27-271-983-899,Z-040-1987,Store_2379,2022-09-26,Online Store,113.59
23895220,27-271-983-899,F-043-2012,Store_2379,2022-09-26,Online Store,74.99
23895220,27-271-983-899,I-265-2002,Store_2379,2022-09-26,Online Store,67.99
23895220,27-271-983-899,Z-055-2011,Store_2379,2022-09-26,Online Store,122.59
23895220,27-271-983-899,G-256-2017,Store_2379,2022-09-26,Online Store,80.59
23895220,27-271-983-899,Q-025-2009,Store_2379,2022-09-26,Online Store,65.59
23895220,27-271-983-899,C-121-2018,Store_2379,2022-09-26,Online Store,52.99
23895220,27-271-983-899,N-016-2003,Store_2379,2022-09-26,Online Store,70.59
23895220,27-271-983-899,B-283-1986,Store_2379,2022-09-26,Online Store,70.59
23895220,27-271-983-899,G-112-1996,Store_2379,2022-09-26,Online Store,108.99
23895220,27-271-983-899,G-199-1986,Store_2379,2022-09-26,Online Store,80.99
23895221,27-271-983-899,A-163-1983,Store_2376,2022-10-07,Online Store,29.59
23895221,27-271-983-899,F-154-2008,Store_2376,2022-10-07,Online Store,51.59
23895221,27-271-983-899,C-286-1991,Store_2376,2022-10-07,Online Store,107.59
23895221,27-271-983-899,G-112-1998,Store_2376,2022-10-07,Online Store,65.59
23895221,27-271-983-899,F-037-1990,Store_2376,2022-10-07,Online Store,66.99
23895222,27-271-983-899,A-166-2007,Store_2452,2022-10-13,Onsite Store,41.59
23895222,27-271-983-899,H-295-1995,Store_2452,2022-10-13,Onsite Store,44.59
23895222,27-271-983-899,F-190-2009,Store_2452,2022-10-13,Onsite Store,51.59
23895222,27-271-983-899,A-199-2001,Store_2452,2022-10-13,Onsite Store,43.99
23895222,27-271-983-899,A-121-1995,Store_2452,2022-10-13,Onsite Store,44.59
23895222,27-271-983-899,I-196-2014,Store_2452,2022-10-13,Onsite Store,51.59
23895222,27-271-983-899,V-004-1995,Store_2452,2022-10-13,Onsite Store,68.59
23895222,27-271-983-899,N-118-2001,Store_2452,2022-10-13,Onsite Store,54.99
23895222,27-271-983-899,N-145-1986,Store_2452,2022-10-13,Onsite Store,58.59
23895223,46-463-371-677,A-148-1996,Store_2351,2022-04-16,Online Store,61.59
23895223,46-463-371-677,W-115-2010,Store_2351,2022-04-16,Online Store,42.59
23895223,46-463-371-677,J-277-2004,Store_2351,2022-04-16,Online Store,42.99
23895223,46-463-371-677,Z-082-2016,Store_2351,2022-04-16,Online Store,72.99
23895223,46-463-371-677,I-022-2007,Store_2351,2022-04-16,Online Store,63.99
23895223,46-463-371-677,N-061-2013,Store_2351,2022-04-16,Online Store,86.99
23895223,46-463-371-677,B-232-1995,Store_2351,2022-04-16,Online Store,51.99
23895223,46-463-371-677,V-295-1991,Store_2351,2022-04-16,Online Store,41.59
23895223,46-463-371-677,G-229-2004,Store_2351,2022-04-16,Online Store,111.99
23895224,46-463-371-677,V-190-1982,Store_2383,2022-12-13,Online Store,66.99
23895224,46-463-371-677,Z-025-1992,Store_2383,2022-12-13,Online Store,54.99
23895224,46-463-371-677,V-067-1982,Store_2383,2022-12-13,Online Store,105.99
23895224,46-463-371-677,F-091-1994,Store_2383,2022-12-13,Online Store,71.59
23895224,46-463-371-677,J-286-1982,Store_2383,2022-12-13,Online Store,69.99
23895224,46-463-371-677,F-289-2004,Store_2383,2022-12-13,Online Store,86.59
23895225,46-463-371-677,H-064-2002,Store_2406,2022-06-19,Onsite Store,35.59
23895225,46-463-371-677,B-271-1992,Store_2406,2022-06-19,Onsite Store,65.59
23895225,46-463-371-677,W-181-1988,Store_2406,2022-06-19,Onsite Store,16.59
23895225,46-463-371-677,G-298-1987,Store_2406,2022-06-19,Onsite Store,71.59
23895225,46-463-371-677,Q-061-1992,Store_2406,2022-06-19,Onsite Store,79.99
23895225,46-463-371-677,V-268-1982,Store_2406,2022-06-19,Onsite Store,87.59
23895225,46-463-371-677,Z-160-2004,Store_2406,2022-06-19,Onsite Store,26.99
23895226,46-463-371-677,J-001-2010,Store_2361,2022-04-12,Online Store,62.59
23895226,46-463-371-677,Z-283-1999,Store_2361,2022-04-12,Online Store,75.99
23895226,46-463-371-677,F-031-1982,Store_2361,2022-04-12,Online Store,99.59
23895226,46-463-371-677,I-223-2018,Store_2361,2022-04-12,Online Store,77.99
23895226,46-463-371-677,F-115-2004,Store_2361,2022-04-12,Online Store,43.59
23895226,46-463-371-677,I-058-1982,Store_2361,2022-04-12,Online Store,46.99
23895226,46-463-371-677,B-211-2000,Store_2361,2022-04-12,Online Store,52.99
23895226,46-463-371-677,I-265-1992,Store_2361,2022-04-12,Online Store,43.59
23895226,46-463-371-677,I-145-2012,Store_2361,2022-04-12,Online Store,12.99
23895227,46-463-371-677,W-199-2005,Store_2368,2022-04-13,Online Store,69.99
23895227,46-463-371-677,V-253-1989,Store_2368,2022-04-13,Online Store,135.59
23895227,46-463-371-677,H-127-1998,Store_2368,2022-04-13,Online Store,44.59
23895227,46-463-371-677,A-262-1996,Store_2368,2022-04-13,Online Store,63.99
23895227,46-463-371-677,G-055-2011,Store_2368,2022-04-13,Online Store,58.59
23895227,46-463-371-677,Q-118-2004,Store_2368,2022-04-13,Online Store,64.99
23895227,46-463-371-677,A-298-2000,Store_2368,2022-04-13,Online Store,88.59
23895227,46-463-371-677,W-223-1993,Store_2368,2022-04-13,Online Store,82.59
23895228,46-463-371-677,Z-142-1983,Store_2441,2022-04-04,Onsite Store,59.59
23895228,46-463-371-677,Z-250-1998,Store_2441,2022-04-04,Onsite Store,87.99
23895228,46-463-371-677,G-250-2016,Store_2441,2022-04-04,Onsite Store,45.59
23895228,46-463-371-677,F-100-2002,Store_2441,2022-04-04,Onsite Store,89.99
23895228,46-463-371-677,C-175-1989,Store_2441,2022-04-04,Onsite Store,65.99
23895228,46-463-371-677,F-079-1992,Store_2441,2022-04-04,Onsite Store,77.59
23895229,46-463-371-677,J-181-1989,Store_2387,2022-12-02,Online Store,110.99
23895230,46-463-371-677,J-151-1992,Store_2350,2022-01-31,Online Store,38.99
23895230,46-463-371-677,V-049-1987,Store_2350,2022-01-31,Online Store,43.99
23895230,46-463-371-677,C-010-2014,Store_2350,2022-01-31,Online Store,30.59
23895230,46-463-371-677,V-241-2001,Store_2350,2022-01-31,Online Store,88.99
23895231,46-463-371-677,W-187-2004,Store_2357,2022-06-20,Online Store,76.99
23895231,46-463-371-677,Q-280-2010,Store_2357,2022-06-20,Online Store,45.99
23895231,46-463-371-677,C-262-1985,Store_2357,2022-06-20,Online Store,44.99
23895231,46-463-371-677,A-031-2010,Store_2357,2022-06-20,Online Store,71.99
23895232,73-734-870-592,W-166-2014,Store_2354,2022-02-19,Online Store,48.99
23895232,73-734-870-592,C-046-2016,Store_2354,2022-02-19,Online Store,49.99
23895232,73-734-870-592,B-217-2008,Store_2354,2022-02-19,Online Store,31.59
23895232,73-734-870-592,H-121-1991,Store_2354,2022-02-19,Online Store,38.99
23895232,73-734-870-592,W-160-2014,Store_2354,2022-02-19,Online Store,77.59
23895232,73-734-870-592,G-010-1987,Store_2354,2022-02-19,Online Store,69.59
23895233,73-734-870-592,Q-124-1989,Store_2396,2022-01-22,Online Store,85.99
23895233,73-734-870-592,A-148-1989,Store_2396,2022-01-22,Online Store,80.99
23895233,73-734-870-592,C-079-1988,Store_2396,2022-01-22,Online Store,72.99
23895233,73-734-870-592,B-004-2013,Store_2396,2022-01-22,Online Store,63.99
23895233,73-734-870-592,H-010-1996,Store_2396,2022-01-22,Online Store,66.59
23895234,73-734-870-592,N-082-1983,Store_2390,2022-06-26,Online Store,146.59
23895234,73-734-870-592,C-130-1991,Store_2390,2022-06-26,Online Store,107.99
23895234,73-734-870-592,I-178-1987,Store_2390,2022-06-26,Online Store,67.59
23895234,73-734-870-592,H-184-2013,Store_2390,2022-06-26,Online Store,102.99
23895234,73-734-870-592,Q-220-1991,Store_2390,2022-06-26,Online Store,19.99
23895234,73-734-870-592,V-289-2005,Store_2390,2022-06-26,Online Store,45.99
23895234,73-734-870-592,H-001-1996,Store_2390,2022-06-26,Online Store,55.99
23895235,73-734-870-592,F-082-2007,Store_2474,2022-02-24,Onsite Store,35.59
23895235,73-734-870-592,F-157-1996,Store_2474,2022-02-24,Onsite Store,141.59
23895235,73-734-870-592,F-298-1992,Store_2474,2022-02-24,Onsite Store,96.59
23895235,73-734-870-592,F-127-2017,Store_2474,2022-02-24,Onsite Store,84.99
23895235,73-734-870-592,V-220-1990,Store_2474,2022-02-24,Onsite Store,80.99
